annotator,item_id,text,feature_six,agreed_feature_six
21,464,"Russlands Überfall auf die Ukraine und die daraus resultierende Energieverknappung, dadurch stark gestiegene Energiekosten, Gelegenheit macht Preiserhöhung: Lebensmittelkonzerne haben Preise stärker erhöht als es erforderlich gewesen wäre - ich bin doch kein Wirtschaftsforscher, vllt. hängen die Faktoren gar nicht miteinander zusammen? Auch einzelne Krankheiten können bekanntlich bei gemeinsamen Auftreten tödlich wirken. 
 - inflation.","{('Lebensmittelpreise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,466,Krieg - Rohstoffmangel - inflation.,"{('Krieg', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,466,Krieg - Rohstoffmangel - inflation.,"{('Krieg', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
20,467,"Corona, Krieg, Wirtschafts wachstum, Politik, Staatsverschuldung - Ich denke das sie wie Zahnräder inneina der greifen
Jedenfals will die propaganda das wir das glauben 
Denn wer ordentlich wirtschaftet dem kann die inflation Au h nichts anhaben 
 - inflation.","{('Staatsausgaben', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation'), ('Ökonomische Krise', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
21,467,"Corona, Krieg, Wirtschafts wachstum, Politik, Staatsverschuldung - Ich denke das sie wie Zahnräder inneina der greifen
Jedenfals will die propaganda das wir das glauben 
Denn wer ordentlich wirtschaftet dem kann die inflation Au h nichts anhaben 
 - inflation.","{('Politisches Missmanagement', (), 'Inflation'), ('Ökonomische Krise', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Hohe Staatsschulden', (), 'Inflation')}",
20,468,"Corona , Neue Politiker , Alles teurer geworden , Krieg , Russland  - Ich denke die Inflation ist sehr schwierig für alle  - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
21,468,"Corona , Neue Politiker , Alles teurer geworden , Krieg , Russland  - Ich denke die Inflation ist sehr schwierig für alle  - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Inflation', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
20,469,"Lieferengpässe , Preisanstiege auf den vorgelagerten Wirtschaftsstufen - Durch Krisensituationen entstanden Lieferengpässe. Dadurch wurden generell viele Sachen teurer. Zudem stiegen dann die Preise der vorgelagerten Wirtschaftsstufen  - inflation.","{('Lieferkettenprobleme', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,469,"Lieferengpässe , Preisanstiege auf den vorgelagerten Wirtschaftsstufen - Durch Krisensituationen entstanden Lieferengpässe. Dadurch wurden generell viele Sachen teurer. Zudem stiegen dann die Preise der vorgelagerten Wirtschaftsstufen  - inflation.","{('Lieferkettenprobleme', (), 'Inflation')}",
20,470,Covid - Covid hat alles verandert  - inflation.,"{('Pandemie', (), 'Inflation')}",
21,470,Covid - Covid hat alles verandert  - inflation.,"{('Pandemie', (), 'Inflation')}",
20,471,"Ukraine Krieg, Energiepreise - Produktion von Lebensmitteln wurde teurer - inflation.","{('Lebensmittelpreise', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
21,471,"Ukraine Krieg, Energiepreise - Produktion von Lebensmitteln wurde teurer - inflation.","{('Lebensmittelpreise', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,472,"Lebensmittel Preise steigen, Energiekosten steigen - Lebensmittelpreise steigen unter anderem durch höhere Energiepreise [ Benzin, Strom, Gas] - inflation.","{('Lebensmittelpreise', (), 'Inflation')}",
21,472,"Lebensmittel Preise steigen, Energiekosten steigen - Lebensmittelpreise steigen unter anderem durch höhere Energiepreise [ Benzin, Strom, Gas] - inflation.","{('Lebensmittelpreise', (), 'Inflation')}",
20,473,"krieg, krieg - das weiss ich leider nicht - inflation.","{('Krieg', (), 'Inflation')}",
21,473,"krieg, krieg - das weiss ich leider nicht - inflation.","{('Krieg', (), 'Inflation')}",
20,474,"Krieg, Corona - Wir zahlen den Krieg für die Ukraiine - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
21,474,"Krieg, Corona - Wir zahlen den Krieg für die Ukraiine - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
20,475,"Energiekrise durch Angriff Russland auf Ukraine, Hohe Zinsen zur einschlränkung der Inflation - Die Unternehmen haben daraufhin die Preise angehoben. . Durch den Angriffskrieg von Russland sind die Energiepreise gestiegen. Durch den Angriffskrieg von Russland sind die Energiepreise gestiegen. Die Löhne sind auch gestiegen und die Unternehmen haben daraufhin die Preise angehoben. . - inflation.","{('Löhne', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
21,475,"Energiekrise durch Angriff Russland auf Ukraine, Hohe Zinsen zur einschlränkung der Inflation - Die Unternehmen haben daraufhin die Preise angehoben. . Durch den Angriffskrieg von Russland sind die Energiepreise gestiegen. Durch den Angriffskrieg von Russland sind die Energiepreise gestiegen. Die Löhne sind auch gestiegen und die Unternehmen haben daraufhin die Preise angehoben. . - inflation.","{('Löhne', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Geldpolitik', (), 'Inflation')}",
20,478,"Ukraine krieg, Russland  - Lebensmittel Verteuerung und der Mindestlohn  - inflation.","{('Lebensmittelpreise', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Löhne', (), 'Inflation')}",
21,478,"Ukraine krieg, Russland  - Lebensmittel Verteuerung und der Mindestlohn  - inflation.","{('Lebensmittelpreise', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Löhne', (), 'Inflation')}",
20,479,"Höhere Produktionskosten, Hohe Energiekosten - Umstellung auf klimaschonender Energie
Russland-Konflikt bezüglich früherer Gaskosten
 - inflation.","{('Hohe Energiepreise', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,479,"Höhere Produktionskosten, Hohe Energiekosten - Umstellung auf klimaschonender Energie
Russland-Konflikt bezüglich früherer Gaskosten
 - inflation.","{('Hohe Energiepreise', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
20,480,Energiepreise  - Die Privaten Personen mussten auch direkt mehr für Strom und Benzin zahlen . - inflation.,"{('Hohe Energiepreise', (), 'Inflation')}",
21,480,Energiepreise  - Die Privaten Personen mussten auch direkt mehr für Strom und Benzin zahlen . - inflation.,"{('Hohe Energiepreise', (), 'Inflation')}",
20,482,"Waffen Lieferung, Flüchtlings Zuwachs , Erhöhte Diäten, Selensky - ALLES EIN TOPF UKRAINE UND POLITIKER VORTEILE - inflation.","{('Migration', (), 'Inflation'), ('Staatsausgaben', (), 'Inflation')}",
21,482,"Waffen Lieferung, Flüchtlings Zuwachs , Erhöhte Diäten, Selensky - ALLES EIN TOPF UKRAINE UND POLITIKER VORTEILE - inflation.","{('Migration', (), 'Inflation'), ('Geopolitik', (), 'Inflation')}",
20,483,geldmengen ausweitung - gestiegenes Geld drucken = gestiegene Inflation - inflation.,"{('Geldpolitik', (), 'Inflation')}",
21,483,geldmengen ausweitung - gestiegenes Geld drucken = gestiegene Inflation - inflation.,"{('Geldpolitik', (), 'Inflation')}",
20,485,"Corona, Flüchtlinge - Weiß nicht - inflation.","{('Pandemie', (), 'Inflation'), ('Migration', (), 'Inflation')}",
21,485,"Corona, Flüchtlinge - Weiß nicht - inflation.","{('Pandemie', (), 'Inflation'), ('Migration', (), 'Inflation')}",
20,486,"Energie, Weltwirtschaft - Vollgas - inflation.","{('Hohe Energiepreise', (), 'Inflation')}",
21,486,"Energie, Weltwirtschaft - Vollgas - inflation.","{('Ökonomische Krise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,488,"Ukraine-Krieg mit steigenden rohstoffpreisen, Pandemiefolgen mit hohen Staatsausgabeb, Zusammenbruch der Lieferketten, höhere Löhne - Lieferkettenzusammenbrüche führen zu eingeschränktem Angebot, sodass die Preise steigen, höhere Staatsausgaben geben dem Verbraucher oder Unternehmen mehr Geld in die Hand sodass die Nachfrage das Angebot übersteigt. Lieferkettenzusammenbrüche führen zu eingeschränktem Angebot, sodass die Preise steigen, höhere Lohnkosten werden meistens auf die Preise übergewälzt, sodass die Preise steigen oder aber der Lohnempfänger hat mehr Geld sodass die Nachfrage steigt. - inflation.","{('Nachfrage (Rest)', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Pandemie', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,488,"Ukraine-Krieg mit steigenden rohstoffpreisen, Pandemiefolgen mit hohen Staatsausgabeb, Zusammenbruch der Lieferketten, höhere Löhne - Lieferkettenzusammenbrüche führen zu eingeschränktem Angebot, sodass die Preise steigen, höhere Staatsausgaben geben dem Verbraucher oder Unternehmen mehr Geld in die Hand sodass die Nachfrage das Angebot übersteigt. Lieferkettenzusammenbrüche führen zu eingeschränktem Angebot, sodass die Preise steigen, höhere Lohnkosten werden meistens auf die Preise übergewälzt, sodass die Preise steigen oder aber der Lohnempfänger hat mehr Geld sodass die Nachfrage steigt. - inflation.","{('Nachfrage (Rest)', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Inflation', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
20,489,"Erhöhung der Maut für Lieferverkehr, Höhere Ökosteuer, Erhöhte Strompreise - Erhöhung der Maut und der Ökosteuer führen zu höheren Preisen für die Endkunden. Erhöhte Strompreise bringen die Verbraucher rasch ans Limit. - inflation.","{('Steuererhöhungen', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
21,489,"Erhöhung der Maut für Lieferverkehr, Höhere Ökosteuer, Erhöhte Strompreise - Erhöhung der Maut und der Ökosteuer führen zu höheren Preisen für die Endkunden. Erhöhte Strompreise bringen die Verbraucher rasch ans Limit. - inflation.","{('Steuererhöhungen', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation'), ('Zölle', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,490,"Klima, Wachstum, Ressourcen mangel, Krieg - Beide haben ein Ziel.  - inflation.","{('Krieg', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,490,"Klima, Wachstum, Ressourcen mangel, Krieg - Beide haben ein Ziel.  - inflation.","{('Ökonomische Krise', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Klimawandel', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
20,491,"Corona krise, Ukraine krieg - Gar nicht  - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
21,491,"Corona krise, Ukraine krieg - Gar nicht  - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
20,492,"Corona Krise , Kriege - l aus Russland ist gestoppt größtenteils, und es wird insgesamt immer alles teurer, Inflationsrate steigt immens... - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
21,492,"Corona Krise , Kriege - l aus Russland ist gestoppt größtenteils, und es wird insgesamt immer alles teurer, Inflationsrate steigt immens... - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
20,493,"Energiepreise, Gier von Unternehmen - Die hohen Energiepreise geben den Unternehmen einen Grund, die Preise weiter zu erhöhen, als es deswegen nötig wäre. - inflation.","{('Hohe Energiepreise', (), 'Inflation'), ('Preistreiberei', (), 'Inflation')}",
21,493,"Energiepreise, Gier von Unternehmen - Die hohen Energiepreise geben den Unternehmen einen Grund, die Preise weiter zu erhöhen, als es deswegen nötig wäre. - inflation.","{('Preistreiberei', (), 'Inflation')}",
20,494,"Spritpreise, Im supermarkt, Beim bäcker, Beim mezga, Im freizeitpark - Über all steigen dort die Preise.  Sie steigen sehr enorm ,aber ich glaube , dass es etwas.runtergehen wird . - inflation.","{('Lebensmittelpreise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
21,494,"Spritpreise, Im supermarkt, Beim bäcker, Beim mezga, Im freizeitpark - Über all steigen dort die Preise.  Sie steigen sehr enorm ,aber ich glaube , dass es etwas.runtergehen wird . - inflation.","{('Lebensmittelpreise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,495,"Energiewende, Krieg Ukraine - Teure Lebensmittel und Energie aufgrund Geldausgleich in Politik.Ausgaben für Krieg,Auslieferung verschiedener Waffen und Drohnen muss finanziert werden,natürlich vom Gehalt des Kleinbürgers. - inflation.","{('Lebensmittelpreise', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Staatsausgaben', (), 'Inflation')}",
21,495,"Energiewende, Krieg Ukraine - Teure Lebensmittel und Energie aufgrund Geldausgleich in Politik.Ausgaben für Krieg,Auslieferung verschiedener Waffen und Drohnen muss finanziert werden,natürlich vom Gehalt des Kleinbürgers. - inflation.","{('Lebensmittelpreise', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Geopolitik', (), 'Inflation'), ('Klimawandel', (), 'Inflation')}",
20,496,"Covid, Quantitative Easing - Schwere wirtschaftliche Auswirkungen der COVID-Krise hat zu Senkung der Zinsen und Geldmengenexpansion geführt - inflation.","{('Pandemie', (), 'Inflation'), ('Geldpolitik', (), 'Inflation')}",
21,496,"Covid, Quantitative Easing - Schwere wirtschaftliche Auswirkungen der COVID-Krise hat zu Senkung der Zinsen und Geldmengenexpansion geführt - inflation.","{('Geldpolitik', (), 'Inflation')}",
20,497,"Urkrainekrieg, Israelkrieg, Politische Streitereien in der Regierung , Auflösung der Regierung  - Wie lächerlich ist das denn, die Politik soll zusammen arbeiten, Entscheidungen für Deutschland und die Bürger treffen, sie nicht zanken und Lachnummer werden. - inflation.","{('Krieg', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
21,497,"Urkrainekrieg, Israelkrieg, Politische Streitereien in der Regierung , Auflösung der Regierung  - Wie lächerlich ist das denn, die Politik soll zusammen arbeiten, Entscheidungen für Deutschland und die Bürger treffen, sie nicht zanken und Lachnummer werden. - inflation.","{('Krieg', (), 'Inflation'), ('Politisches Missmanagement', (), 'Inflation')}",
20,499,"Energiepreise, schlechte poltik - sehr stark. Politik ist nicht in der Lage, die Inflation abzufedern. Sondern verstärkt sie mit der akt. Politik noch, siehe co2 Preis usw. - inflation.","{('Steuererhöhungen', (), 'Inflation')}",
21,499,"Energiepreise, schlechte poltik - sehr stark. Politik ist nicht in der Lage, die Inflation abzufedern. Sondern verstärkt sie mit der akt. Politik noch, siehe co2 Preis usw. - inflation.","{('Steuererhöhungen', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,500,"Rohstoffknappheit, Arbeitskräftemangel - Der deutsche Bildungssystem schuld . Der Wetterumschwung- Klimawandel sorgt dafür, dass nicht alle Rohstoffe wie wir es kennen noch verfügbar sind. Fähige Arbeitskräfte zu finden war schon immer schwer, je nach Branche werden bestimmte Ausbildungen benötigt, nicht jeder qualifiziert sich dafür, daran ist auch das deutsche Bildungssystem schuld . - inflation.","{('Arbeitskräftemangel', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,500,"Rohstoffknappheit, Arbeitskräftemangel - Der deutsche Bildungssystem schuld . Der Wetterumschwung- Klimawandel sorgt dafür, dass nicht alle Rohstoffe wie wir es kennen noch verfügbar sind. Fähige Arbeitskräfte zu finden war schon immer schwer, je nach Branche werden bestimmte Ausbildungen benötigt, nicht jeder qualifiziert sich dafür, daran ist auch das deutsche Bildungssystem schuld . - inflation.","{('Arbeitskräftemangel', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
20,501,"Krieg , Zutaten  - Es wurde weniger geerntet, Personal wird teurer,  - inflation.","{('Lebensmittelpreise', (), 'Inflation'), ('Krieg', (), 'Inflation')}",
21,501,"Krieg , Zutaten  - Es wurde weniger geerntet, Personal wird teurer,  - inflation.","{('Krieg', (), 'Inflation'), ('Löhne', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
20,502,"Corona , Gas kriese, Strom Preise  - Schwere Beschaffung an Gas  - inflation.","{('Pandemie', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
21,502,"Corona , Gas kriese, Strom Preise  - Schwere Beschaffung an Gas  - inflation.","{('Pandemie', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation'), ('Lieferkettenprobleme', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
20,504,Krieg - Weiß nicht  - inflation.,"{('Krieg', (), 'Inflation')}",
21,504,Krieg - Weiß nicht  - inflation.,"{('Krieg', (), 'Inflation')}",
20,505,"Corona , Energiepreise , Ukraine krieg - Ich glaube da sind mehrere Faktoren im Spiel, noch die Nachwehen von Corona und die gestiegenen Eneegiepreise und der Ukraine Krieg - inflation.","{('Pandemie', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
21,505,"Corona , Energiepreise , Ukraine krieg - Ich glaube da sind mehrere Faktoren im Spiel, noch die Nachwehen von Corona und die gestiegenen Eneegiepreise und der Ukraine Krieg - inflation.","{('Pandemie', (), 'Inflation'), ('Krieg', (), 'Inflation'), ('Hohe Energiepreise', (), 'Inflation')}",
20,506,"preisanstiege, wirtschaftslage - mehr ausgaben für rohstoffe,  weniger mitarbeiter, produktionskosteanstieg - inflation.","{('Ökonomische Krise', (), 'Inflation'), ('Arbeitskräftemangel', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
21,506,"preisanstiege, wirtschaftslage - mehr ausgaben für rohstoffe,  weniger mitarbeiter, produktionskosteanstieg - inflation.","{('Ökonomische Krise', (), 'Inflation'), ('Angebot (Rest)', (), 'Inflation')}",
20,508,Migration  - Es gibt zuviel Migration in Deutschland  - inflation.,"{('Migration', (), 'Inflation')}",
